order_id,order_date,order_month,order_year,product_category,product_subcategory,original_price,sales_price,discount_percentage,profit,city,state,country
OD1656,17/01/2016,janeiro,2016,Bakery,Biscuits,2391.04,1602.00,33%,656.82,Mesquite,Texas,United States
OD2784,17/01/2016,janeiro,2016,Snacks,Chocolates,1459.76,1197.00,18%,287.28,Redlands,California,United States
OD4175,17/01/2016,janeiro,2016,Fruits & Veggies,Organic Fruits,1433.72,1233.00,14%,172.62,Redlands,California,United States
OD5303,17/01/2016,janeiro,2016,"Eggs, Meat & Fish",Eggs,3279.17,2361.00,28%,755.52,Redlands,California,United States
OD6696,17/01/2016,janeiro,2016,Snacks,Chocolates,1608.99,1432.00,11%,587.12,Redlands,California,United States
OD7824,17/01/2016,janeiro,2016,Bakery,Biscuits,2785.33,2089.00,25%,814.71,Redlands,California,United States
OD9050,17/01/2016,janeiro,2016,Fruits & Veggies,Fresh Vegetables,2094.19,1801.00,14%,702.39,Redlands,California,United States
OD351,17/01/2017,janeiro,2017,Fruits & Veggies,Fresh Vegetables,2721.62,2014.00,26%,684.76,Redlands,California,United States
OD352,17/01/2017,janeiro,2017,Bakery,Breads & Buns,816.46,645.00,21%,187.05,Redlands,California,United States
OD353,17/01/2017,janeiro,2017,Food Grains,Rice,2493.18,2194.00,12%,680.14,Redlands,California,United States
OD3197,17/01/2017,janeiro,2017,Bakery,Cakes,2571.62,1903.00,26%,799.26,Rochester,New York,United States
OD5716,17/01/2017,janeiro,2017,"Eggs, Meat & Fish",Fish,1244.00,933.00,25%,121.29,Stockton,California,United States
OD8237,17/01/2017,janeiro,2017,Food Grains,Rice,1196.34,981.00,18%,176.58,Seattle,Washington,United States
OD9241,17/01/2017,janeiro,2017,Bakery,Breads & Buns,1766.67,1590.00,10%,556.50,Seattle,Washington,United States
OD9242,17/01/2017,janeiro,2017,Fruits & Veggies,Organic Vegetables,2812.94,2391.00,15%,765.12,Ormond Beach,Florida,United States
OD9243,17/01/2017,janeiro,2017,Beverages,Soft Drinks,1460.00,949.00,35%,427.05,Sunnyvale,California,United States
OD1340,17/02/2015,fevereiro,2015,Fruits & Veggies,Fresh Fruits,835.44,660.00,21%,59.40,Lansing,Michigan,United States
OD1986,17/02/2018,fevereiro,2018,Snacks,Chocolates,2640.91,1743.00,34%,331.17,Lansing,Michigan,United States
OD3260,17/02/2018,fevereiro,2018,Bakery,Breads & Buns,1814.44,1633.00,10%,718.52,Philadelphia,Pennsylvania,United States
OD3266,17/02/2018,fevereiro,2018,"Eggs, Meat & Fish",Mutton,2182.67,1637.00,25%,654.80,Philadelphia,Pennsylvania,United States
OD3268,17/02/2018,fevereiro,2018,Food Grains,Dals & Pulses,1754.22,1456.00,17%,364.00,Philadelphia,Pennsylvania,United States
OD3270,17/02/2018,fevereiro,2018,Beverages,Health Drinks,2117.57,1567.00,26%,642.47,Philadelphia,Pennsylvania,United States
OD3326,17/02/2018,fevereiro,2018,Food Grains,Organic Staples,1963.64,1512.00,23%,650.16,Philadelphia,Pennsylvania,United States
OD3396,17/02/2018,fevereiro,2018,"Eggs, Meat & Fish",Mutton,1526.47,1038.00,32%,435.96,Dover,New Hampshire,United States
OD3413,17/02/2018,fevereiro,2018,Snacks,Noodles,3065.15,2023.00,34%,627.13,Dover,New Hampshire,United States
OD3571,17/02/2018,fevereiro,2018,Fruits & Veggies,Organic Vegetables,2971.08,2466.00,17%,986.40,Dover,New Hampshire,United States
OD3587,17/02/2018,fevereiro,2018,"Eggs, Meat & Fish",Chicken,682.95,601.00,12%,54.09,New York City,New York,United States
OD3754,17/02/2018,fevereiro,2018,Beverages,Health Drinks,2262.86,1584.00,30%,269.28,Philadelphia,Pennsylvania,United States
OD3759,17/02/2018,fevereiro,2018,"Eggs, Meat & Fish",Mutton,1408.86,1113.00,21%,200.34,Philadelphia,Pennsylvania,United States
OD3809,17/02/2018,fevereiro,2018,Snacks,Chocolates,963.64,636.00,34%,216.24,Philadelphia,Pennsylvania,United States
OD4505,17/02/2018,fevereiro,2018,Fruits & Veggies,Organic Vegetables,1723.75,1379.00,20%,137.90,Grand Prairie,Texas,United States
OD5779,17/02/2018,fevereiro,2018,Beverages,Health Drinks,2423.38,1866.00,23%,223.92,Grand Prairie,Texas,United States
OD5785,17/02/2018,fevereiro,2018,Snacks,Chocolates,2711.27,1925.00,29%,231.00,New York City,New York,United States
OD5787,17/02/2018,fevereiro,2018,Snacks,Noodles,900.00,729.00,19%,167.67,Long Beach,New York,United States
OD5789,17/02/2018,fevereiro,2018,Food Grains,Dals & Pulses,1327.71,1102.00,17%,352.64,Long Beach,New York,United States
OD5845,17/02/2018,fevereiro,2018,Snacks,Noodles,2137.33,1603.00,25%,112.21,Long Beach,New York,United States
OD5915,17/02/2018,fevereiro,2018,Snacks,Chocolates,3098.73,2448.00,21%,905.76,Philadelphia,Pennsylvania,United States
OD5932,17/02/2018,fevereiro,2018,"Eggs, Meat & Fish",Chicken,708.86,560.00,21%,190.40,Philadelphia,Pennsylvania,United States
OD6090,17/02/2018,fevereiro,2018,Food Grains,Rice,876.92,570.00,35%,125.40,Philadelphia,Pennsylvania,United States
OD6106,17/02/2018,fevereiro,2018,Bakery,Breads & Buns,935.96,833.00,11%,116.62,York,Pennsylvania,United States
OD6273,17/02/2018,fevereiro,2018,Oil & Masala,Masalas,3070.89,2426.00,21%,703.54,York,Pennsylvania,United States
OD6278,17/02/2018,fevereiro,2018,"Eggs, Meat & Fish",Fish,1349.40,1120.00,17%,291.20,York,Pennsylvania,United States
OD6328,17/02/2018,fevereiro,2018,Snacks,Noodles,1982.19,1447.00,27%,332.81,Concord,California,United States
OD7026,17/02/2018,fevereiro,2018,Bakery,Cakes,673.33,505.00,25%,101.00,New York City,New York,United States
OD8300,17/02/2018,fevereiro,2018,Snacks,Cookies,1745.98,1519.00,13%,592.41,College Station,Texas,United States
OD8306,17/02/2018,fevereiro,2018,Beverages,Health Drinks,1732.95,1525.00,12%,198.25,Saint Louis,Missouri,United States
OD8308,17/02/2018,fevereiro,2018,Beverages,Soft Drinks,1607.06,1366.00,15%,368.82,Quincy,Massachusetts,United States
OD8310,17/02/2018,fevereiro,2018,Fruits & Veggies,Organic Vegetables,3162.32,2182.00,31%,414.58,New York City,New York,United States
OD8366,17/02/2018,fevereiro,2018,"Eggs, Meat & Fish",Fish,2205.26,1676.00,24%,636.88,Dallas,Texas,United States
OD8436,17/02/2018,fevereiro,2018,Oil & Masala,Edible Oil & Ghee,1789.89,1593.00,11%,509.76,Los Angeles,California,United States
OD8453,17/02/2018,fevereiro,2018,Oil & Masala,Spices,2971.83,2110.00,29%,611.90,Minneapolis,Minnesota,United States
OD8611,17/02/2018,fevereiro,2018,Fruits & Veggies,Fresh Fruits,2069.44,1490.00,28%,238.40,Minneapolis,Minnesota,United States
OD8627,17/02/2018,fevereiro,2018,Beverages,Health Drinks,2202.38,1850.00,16%,370.00,Deltona,Florida,United States
OD8794,17/02/2018,fevereiro,2018,Fruits & Veggies,Organic Vegetables,1412.35,1144.00,19%,446.16,Chicago,Illinois,United States
OD8799,17/02/2018,fevereiro,2018,Fruits & Veggies,Organic Vegetables,2890.91,2226.00,23%,400.68,Cincinnati,Ohio,United States
OD8849,17/02/2018,fevereiro,2018,Fruits & Veggies,Fresh Fruits,2529.41,2150.00,15%,709.50,Oakland,California,United States
OD937,17/03/2015,março,2015,Beverages,Soft Drinks,2025.93,1641.00,19%,262.56,Manteca,California,United States
OD938,17/03/2015,março,2015,Bakery,Cakes,2594.74,1972.00,24%,138.04,Laredo,Texas,United States
OD943,17/03/2015,março,2015,Bakery,Biscuits,2686.49,1988.00,26%,238.56,Laredo,Texas,United States
OD1226,17/03/2015,março,2015,Snacks,Chocolates,2803.85,2187.00,22%,131.22,Laredo,Texas,United States
OD1271,17/03/2015,março,2015,Food Grains,Rice,2091.03,1631.00,22%,456.68,Laredo,Texas,United States
OD1272,17/03/2015,março,2015,"Eggs, Meat & Fish",Chicken,2610.26,2036.00,22%,101.80,Laredo,Texas,United States
OD1278,17/03/2015,março,2015,Snacks,Chocolates,3089.47,2348.00,24%,469.60,Kent,Ohio,United States
OD1283,17/03/2015,março,2015,Snacks,Chocolates,3236.76,2201.00,32%,814.37,Kent,Ohio,United States
OD2347,17/03/2015,março,2015,Oil & Masala,Spices,2700.00,1998.00,26%,459.54,Kent,Ohio,United States
OD2349,17/03/2015,março,2015,Bakery,Breads & Buns,1478.89,1331.00,10%,199.65,San Angelo,Texas,United States
OD2351,17/03/2015,março,2015,Food Grains,Dals & Pulses,2724.64,1880.00,31%,206.80,San Francisco,California,United States
OD2627,17/03/2015,março,2015,Beverages,Soft Drinks,2359.77,2053.00,13%,246.36,Houston,Texas,United States
OD2806,17/03/2015,março,2015,Beverages,Health Drinks,1031.58,784.00,24%,125.44,Houston,Texas,United States
OD2817,17/03/2015,março,2015,Food Grains,Dals & Pulses,2464.86,1824.00,26%,802.56,Salt Lake City,Utah,United States
OD2887,17/03/2015,março,2015,Food Grains,Rice,2448.86,2155.00,12%,754.25,Salt Lake City,Utah,United States
OD2889,17/03/2015,março,2015,Snacks,Noodles,1521.54,989.00,35%,168.13,Salt Lake City,Utah,United States
OD2892,17/03/2015,março,2015,"Eggs, Meat & Fish",Chicken,2410.81,1784.00,26%,499.52,Salt Lake City,Utah,United States
OD2896,17/03/2015,março,2015,Fruits & Veggies,Organic Vegetables,1856.10,1522.00,18%,395.72,New York City,New York,United States
OD2906,17/03/2015,março,2015,Snacks,Chocolates,1928.79,1273.00,34%,63.65,New York City,New York,United States
OD4866,17/03/2015,março,2015,Oil & Masala,Masalas,997.59,828.00,17%,256.68,New York City,New York,United States
OD4868,17/03/2015,março,2015,Snacks,Cookies,2048.61,1475.00,28%,354.00,New York City,New York,United States
OD4870,17/03/2015,março,2015,"Eggs, Meat & Fish",Fish,2619.12,1781.00,32%,676.78,New York City,New York,United States
OD5146,17/03/2015,março,2015,Oil & Masala,Edible Oil & Ghee,2760.76,2181.00,21%,697.92,New York City,New York,United States
OD5325,17/03/2015,março,2015,Oil & Masala,Masalas,789.39,521.00,34%,109.41,Salinas,California,United States
OD5336,17/03/2015,março,2015,Bakery,Biscuits,1864.77,1641.00,12%,147.69,Huntsville,Alabama,United States
OD5406,17/03/2015,março,2015,Bakery,Cakes,2547.30,1885.00,26%,320.45,Columbus,Indiana,United States
OD5408,17/03/2015,março,2015,Beverages,Health Drinks,1582.93,1298.00,18%,129.80,Columbus,Indiana,United States
OD5411,17/03/2015,março,2015,Oil & Masala,Masalas,1350.67,1013.00,25%,425.46,Columbus,Indiana,United States
OD5415,17/03/2015,março,2015,Bakery,Biscuits,2205.68,1941.00,12%,737.58,Los Angeles,California,United States
OD5425,17/03/2015,março,2015,"Eggs, Meat & Fish",Chicken,2992.68,2454.00,18%,1006.14,Seattle,Washington,United States
OD7387,17/03/2015,março,2015,Bakery,Biscuits,3418.31,2427.00,29%,582.48,Seattle,Washington,United States
OD7389,17/03/2015,março,2015,Food Grains,Atta & Flour,2023.08,1315.00,35%,433.95,Seattle,Washington,United States
OD7391,17/03/2015,março,2015,Food Grains,Rice,2840.28,2045.00,28%,858.90,Seattle,Washington,United States
OD7667,17/03/2015,março,2015,Fruits & Veggies,Fresh Vegetables,1912.16,1415.00,26%,396.20,Seattle,Washington,United States
OD7846,17/03/2015,março,2015,Fruits & Veggies,Fresh Vegetables,1620.24,1361.00,16%,149.71,Knoxville,Tennessee,United States
OD7857,17/03/2015,março,2015,Oil & Masala,Edible Oil & Ghee,2545.45,1680.00,34%,218.40,Montgomery,Alabama,United States
OD7927,17/03/2015,março,2015,Food Grains,Atta & Flour,1900.00,1368.00,28%,574.56,Philadelphia,Pennsylvania,United States
OD7929,17/03/2015,março,2015,"Eggs, Meat & Fish",Fish,2365.28,1703.00,28%,698.23,Philadelphia,Pennsylvania,United States
OD7932,17/03/2015,março,2015,Oil & Masala,Edible Oil & Ghee,582.56,501.00,14%,200.40,Little Rock,Arkansas,United States
OD7936,17/03/2015,março,2015,Oil & Masala,Masalas,2444.71,2078.00,15%,228.58,Little Rock,Arkansas,United States
OD7946,17/03/2015,março,2015,Bakery,Breads & Buns,867.07,711.00,18%,56.88,Seattle,Washington,United States
OD9827,17/03/2015,março,2015,Bakery,Breads & Buns,2405.62,2141.00,11%,578.07,Seattle,Washington,United States
OD9828,17/03/2015,março,2015,Food Grains,Rice,1345.56,1211.00,10%,121.10,Lancaster,Pennsylvania,United States
OD9833,17/03/2015,março,2015,Bakery,Biscuits,3143.42,2389.00,24%,430.02,Bristol,Tennessee,United States
OD2596,17/03/2016,março,2016,Snacks,Noodles,723.53,615.00,15%,92.25,Aurora,Illinois,United States
OD3115,17/03/2016,março,2016,Bakery,Biscuits,712.68,506.00,29%,70.84,Aurora,Illinois,United States
OD5115,17/03/2016,março,2016,Snacks,Noodles,2007.87,1787.00,11%,661.19,New York City,New York,United States
OD5634,17/03/2016,março,2016,Fruits & Veggies,Fresh Vegetables,1219.05,1024.00,16%,286.72,Fairfield,Connecticut,United States
OD7636,17/03/2016,março,2016,Oil & Masala,Masalas,1644.00,1233.00,25%,123.30,Fairfield,Connecticut,United States
OD8155,17/03/2016,março,2016,Fruits & Veggies,Organic Fruits,1398.73,1105.00,21%,320.45,Lincoln Park,Michigan,United States
OD457,17/03/2017,março,2017,Food Grains,Dals & Pulses,2894.59,2142.00,26%,664.02,New York City,New York,United States
OD952,17/03/2017,março,2017,Food Grains,Atta & Flour,2713.10,2279.00,16%,113.95,San Jose,California,United States
OD953,17/03/2017,março,2017,Snacks,Chocolates,1574.29,1102.00,30%,495.90,San Jose,California,United States
OD960,17/03/2017,março,2017,Bakery,Biscuits,1410.45,945.00,33%,425.25,San Jose,California,United States
OD1400,17/03/2017,março,2017,Fruits & Veggies,Organic Fruits,2861.76,1946.00,32%,252.98,San Jose,California,United States
OD1935,17/03/2017,março,2017,Beverages,Soft Drinks,3269.33,2452.00,25%,196.16,Jacksonville,Florida,United States
OD2002,17/03/2017,março,2017,"Eggs, Meat & Fish",Fish,1128.57,948.00,16%,398.16,San Francisco,California,United States
OD3919,17/03/2017,março,2017,"Eggs, Meat & Fish",Fish,1007.25,695.00,31%,180.70,San Francisco,California,United States
OD4454,17/03/2017,março,2017,Food Grains,Rice,2224.69,1802.00,19%,774.86,San Francisco,California,United States
OD4521,17/03/2017,março,2017,Snacks,Noodles,3536.92,2299.00,35%,942.59,Marion,Ohio,United States
OD6440,17/03/2017,março,2017,Oil & Masala,Masalas,662.92,590.00,11%,35.40,Marion,Ohio,United States
OD6975,17/03/2017,março,2017,Fruits & Veggies,Organic Fruits,1229.76,1033.00,16%,433.86,Marion,Ohio,United States
OD7042,17/03/2017,março,2017,Beverages,Health Drinks,2478.05,2032.00,18%,467.36,Philadelphia,Pennsylvania,United States
OD9347,17/03/2017,março,2017,Oil & Masala,Masalas,1420.99,1151.00,19%,299.26,Littleton,Colorado,United States
OD9842,17/03/2017,março,2017,Food Grains,Atta & Flour,1725.93,1398.00,19%,83.88,Austin,Texas,United States
OD9843,17/03/2017,março,2017,Oil & Masala,Masalas,1108.57,776.00,30%,194.00,Austin,Texas,United States
OD9850,17/03/2017,março,2017,Bakery,Breads & Buns,1282.86,898.00,30%,404.10,New York City,New York,United States
OD310,17/03/2018,março,2018,Snacks,Noodles,1893.24,1401.00,26%,196.14,San Francisco,California,United States
OD1048,17/03/2018,março,2018,Food Grains,Atta & Flour,972.00,729.00,25%,51.03,San Francisco,California,United States
OD1063,17/03/2018,março,2018,Oil & Masala,Masalas,770.51,601.00,22%,246.41,La Porte,Indiana,United States
OD1068,17/03/2018,março,2018,Fruits & Veggies,Organic Vegetables,897.10,619.00,31%,229.03,Chicago,Illinois,United States
OD1070,17/03/2018,março,2018,Bakery,Breads & Buns,967.90,784.00,19%,266.56,Portland,Oregon,United States
OD1075,17/03/2018,março,2018,Beverages,Health Drinks,1900.00,1596.00,16%,526.68,Burlington,Vermont,United States
OD1088,17/03/2018,março,2018,Beverages,Soft Drinks,1394.59,1032.00,26%,206.40,Indianapolis,Indiana,United States
OD1962,17/03/2018,março,2018,Oil & Masala,Spices,1669.86,1219.00,27%,377.89,Indianapolis,Indiana,United States
OD1966,17/03/2018,março,2018,Fruits & Veggies,Fresh Vegetables,751.32,571.00,24%,148.46,Provo,Utah,United States
OD1967,17/03/2018,março,2018,Snacks,Chocolates,2183.33,1572.00,28%,550.20,Chicago,Illinois,United States
OD3543,17/03/2018,março,2018,"Eggs, Meat & Fish",Mutton,2721.05,2068.00,24%,558.36,Los Angeles,California,United States
OD3559,17/03/2018,março,2018,Beverages,Health Drinks,3680.00,2392.00,35%,287.04,Los Angeles,California,United States
OD3655,17/03/2018,março,2018,Food Grains,Atta & Flour,1085.29,738.00,32%,36.90,Philadelphia,Pennsylvania,United States
OD4481,17/03/2018,março,2018,"Eggs, Meat & Fish",Mutton,2351.43,1646.00,30%,329.20,Pasadena,California,United States
OD4485,17/03/2018,março,2018,Snacks,Cookies,2428.17,1724.00,29%,293.08,Pasadena,California,United States
OD4486,17/03/2018,março,2018,Beverages,Soft Drinks,2801.37,2045.00,27%,490.80,Pasadena,California,United States
OD6062,17/03/2018,março,2018,Food Grains,Rice,1429.63,1158.00,19%,497.94,Pasadena,California,United States
OD6078,17/03/2018,março,2018,Fruits & Veggies,Organic Fruits,1253.52,890.00,29%,356.00,Pasadena,California,United States
OD6174,17/03/2018,março,2018,Fruits & Veggies,Organic Vegetables,2164.86,1602.00,26%,224.28,Los Angeles,California,United States
OD7002,17/03/2018,março,2018,Oil & Masala,Edible Oil & Ghee,2114.93,1417.00,33%,410.93,Los Angeles,California,United States
OD7006,17/03/2018,março,2018,"Eggs, Meat & Fish",Chicken,860.23,757.00,12%,113.55,Los Angeles,California,United States
OD7007,17/03/2018,março,2018,Oil & Masala,Spices,1795.51,1598.00,11%,703.12,Los Angeles,California,United States
OD8583,17/03/2018,março,2018,Fruits & Veggies,Organic Fruits,975.00,819.00,16%,122.85,Los Angeles,California,United States
OD8599,17/03/2018,março,2018,"Eggs, Meat & Fish",Chicken,1925.97,1483.00,23%,237.28,San Diego,California,United States
OD8695,17/03/2018,março,2018,Snacks,Chocolates,952.27,838.00,12%,268.16,San Francisco,California,United States
OD9200,17/03/2018,março,2018,Food Grains,Organic Staples,1115.15,736.00,34%,316.48,San Francisco,California,United States
OD9938,17/03/2018,março,2018,Fruits & Veggies,Fresh Vegetables,2118.42,1610.00,24%,370.30,Bangor,Maine,United States
OD9953,17/03/2018,março,2018,Oil & Masala,Spices,2709.30,2330.00,14%,1025.20,Bangor,Maine,United States
OD9958,17/03/2018,março,2018,Snacks,Chocolates,1748.89,1574.00,10%,456.46,San Francisco,California,United States
OD9960,17/03/2018,março,2018,Oil & Masala,Edible Oil & Ghee,2384.27,2122.00,11%,169.76,San Francisco,California,United States
OD9965,17/03/2018,março,2018,Food Grains,Rice,3000.00,2040.00,32%,244.80,San Diego,California,United States
OD9978,17/03/2018,março,2018,Beverages,Health Drinks,2278.65,2028.00,11%,628.68,San Diego,California,United States
OD1432,17/04/2016,abril,2016,Snacks,Chocolates,2181.01,1723.00,21%,430.75,New York City,New York,United States
OD1559,17/04/2016,abril,2016,Fruits & Veggies,Fresh Fruits,2426.92,1893.00,22%,700.41,Arlington,Virginia,United States
OD1690,17/04/2016,abril,2016,Fruits & Veggies,Organic Vegetables,1067.09,843.00,21%,252.90,Atlanta,Georgia,United States
OD1707,17/04/2016,abril,2016,Beverages,Health Drinks,2260.49,1831.00,19%,457.75,Atlanta,Georgia,United States
OD1763,17/04/2016,abril,2016,Food Grains,Rice,1524.64,1052.00,31%,473.40,Atlanta,Georgia,United States
OD2047,17/04/2016,abril,2016,"Eggs, Meat & Fish",Chicken,1519.44,1094.00,28%,229.74,Monroe,North Carolina,United States
OD2145,17/04/2016,abril,2016,Fruits & Veggies,Fresh Fruits,1502.74,1097.00,27%,285.22,Seattle,Washington,United States
OD2193,17/04/2016,abril,2016,"Eggs, Meat & Fish",Fish,2161.80,1924.00,11%,538.72,Rochester,New York,United States
OD3951,17/04/2016,abril,2016,Food Grains,Atta & Flour,1778.48,1405.00,21%,210.75,Rochester,New York,United States
OD4078,17/04/2016,abril,2016,Beverages,Soft Drinks,3625.37,2429.00,33%,437.22,Miami,Florida,United States
OD4209,17/04/2016,abril,2016,Beverages,Health Drinks,2683.33,2415.00,10%,917.70,Seattle,Washington,United States
OD4226,17/04/2016,abril,2016,Bakery,Breads & Buns,2445.07,1736.00,29%,295.12,San Francisco,California,United States
OD4282,17/04/2016,abril,2016,Oil & Masala,Spices,865.71,606.00,30%,30.30,San Francisco,California,United States
OD4566,17/04/2016,abril,2016,Fruits & Veggies,Organic Vegetables,1923.81,1616.00,16%,129.28,Los Angeles,California,United States
OD4664,17/04/2016,abril,2016,Food Grains,Dals & Pulses,3102.63,2358.00,24%,754.56,Los Angeles,California,United States
OD4712,17/04/2016,abril,2016,Snacks,Cookies,3170.83,2283.00,28%,639.24,Southaven,Mississippi,United States
